update,mean_episode_reward,mean_episode_length,policy_loss,value_loss,entropy
1,0.13714285714286295,195.14285714285714,0.015709776979158905,0.015418425642351127,1.4971895919126623
2,-0.7842857142857106,195.14285714285714,-0.007238975479541456,0.007580621180215317,1.4861952434567844
3,-1.7314285714285675,195.14285714285714,0.0037460686186985936,0.002970177084695452,1.4862444453379686
4,0.5228571428571466,195.14285714285714,-0.010445719208184849,0.020089073572735823,1.4725476363125969
5,0.154285714285715,195.14285714285714,-0.007295172593063291,0.01257548645919408,1.4646600677686579
6,1.5428571428571496,195.14285714285714,0.013155860244296491,0.024187345600426746,1.4734954448307263
7,-0.06749999999999749,170.75,-0.0012762389857979381,0.015201898236923358,1.4560356017421274
8,0.6471428571428622,195.14285714285714,0.0014465803910485085,0.01907868680256583,1.4682440985651577
9,1.7812500000000009,170.75,-0.002078822266091319,0.024991636547972176,1.4306235856869642
10,1.6885714285714375,195.14285714285714,-0.006747942664386595,0.018785658402039725,1.4202775885077084
11,-0.8742857142857119,195.14285714285714,-0.020914400352493805,0.010302512737218742,1.4059225127977484
12,1.64250000000001,170.75,-0.001534816630951622,0.02607566217856776,1.3841780616956598
13,1.5814285714285765,195.14285714285714,-0.0007060447926906979,0.026482008438666955,1.3894333558924057
14,4.30666666666667,151.77777777777777,-0.05133632915642332,0.06501065682181541,1.4157365963739508
15,0.9385714285714366,195.14285714285714,-0.017598653376540718,0.025639258311404026,1.4024277820306665
16,3.3480000000000003,136.6,0.006881852586315397,0.0402882897075923,1.3871820919653948
17,3.3771428571428634,195.14285714285714,-0.03341293866362642,0.039029997514958004,1.369993525392869
18,4.402500000000005,170.75,0.01505124568939209,0.048622004386475855,1.354766077855054
19,1.5085714285714336,195.14285714285714,-0.0008718270041486796,0.026486997971968615,1.411619352943757
20,5.0933333333333355,151.77777777777777,-0.049572441932361794,0.05612887059310999,1.3355603130424725
21,3.453750000000003,170.75,-0.04493790796464857,0.03766559819033479,1.354609727859497
22,4.27000000000001,151.77777777777777,0.015058974940877627,0.050522660987232536,1.3217898458242416
23,2.8537500000000047,170.75,0.0028109072283019915,0.03215018045225674,1.320556268972509
24,6.313636363636363,124.18181818181819,0.005469706142321229,0.08446055191897732,1.29578398956972
25,5.106666666666672,151.77777777777777,0.015332616208230747,0.05773027539801072,1.2993077179964851
26,3.543750000000005,170.75,0.01696861588040038,0.03800127888783155,1.2982208167805391
27,6.9674999999999985,170.75,0.007895713987048058,0.05779705010354519,1.2885688701096703
28,5.796666666666669,151.77777777777777,-0.014610856569454293,0.06034474493935704,1.2846560460679672
29,3.9466666666666677,151.77777777777777,-0.01421614335028126,0.04406230574857224,1.311300342573839
30,7.9740000000000055,136.6,-0.037631210679297936,0.07821460506495308,1.275382993852391
31,4.7781818181818245,124.18181818181819,0.016185930512352464,0.048503891811432207,1.2686987133587109
32,5.0424999999999995,113.83333333333333,-0.026171967880252528,0.07688879838336588,1.2886865174069124
33,6.586666666666674,151.77777777777777,-0.02536682428463417,0.06413745691123254,1.2609606805969686
34,2.756250000000012,170.75,0.0058826527914361045,0.03750149577664321,1.2678598498596865
35,4.050000000000004,136.6,-0.008034972213756512,0.04294881958819186,1.2417944284046398
36,3.373333333333341,151.77777777777777,-0.07240201898521799,0.044970582520096176,1.2275073370512795
37,4.2375,170.75,0.003832999322399059,0.051088752581135315,1.2587962448596954
38,6.698571428571428,97.57142857142857,0.0009621638558147585,0.08958728466292515,1.1913141310214996
39,6.614999999999999,136.6,0.005238713443224483,0.06200634244391147,1.2192082597928888
40,5.630000000000002,151.77777777777777,-0.0282063360517735,0.05222196048399543,1.1922127867446226
41,7.787500000000005,113.83333333333333,0.011644278433831298,0.08559039623993586,1.2129212162073921
42,6.615,170.75,-0.021721945859847918,0.05447609437739148,1.2212800330975477
43,6.122499999999996,113.83333333333333,0.0027398870271794938,0.06840858595986742,1.143222936812569
44,7.899000000000001,136.6,-0.019786929561044362,0.06114429946961429,1.1168295881327461
45,7.0470000000000015,136.6,-0.030819957048686987,0.06433416453792769,1.0889473189325893
46,6.470000000000002,113.83333333333333,0.00845141087740879,0.05035002528936328,1.192051936598385
47,7.18909090909091,124.18181818181819,-0.016629244604914942,0.0738858614829095,1.0292152069947298
48,5.890000000000003,151.77777777777777,0.014633564785232438,0.0599937771775705,1.1237635104095234
49,6.602727272727276,124.18181818181819,0.0012470633339355974,0.051845006304039785,1.102893540087868
50,6.899999999999996,113.83333333333333,-0.01917305082657977,0.059743142453953624,1.0745433691669912
51,7.106999999999994,136.6,0.023586798151133254,0.04844639595488415,1.0634707194917343
52,7.39153846153846,105.07692307692308,-0.014928022392696756,0.057377591866123324,1.052012265605085
53,7.100625,85.375,-0.03491153650547323,0.0783572584965869,0.9082483745673123
54,6.761999999999998,136.6,-0.014319683534695822,0.05390504910610616,1.0331396337817698
55,7.0418181818181855,124.18181818181819,0.004671152441433686,0.06063205119126531,0.9646092806668842
56,7.647692307692306,105.07692307692308,0.006085729890722124,0.06969367445665686,0.8984435446122113
57,9.967499999999998,113.83333333333333,-0.018343724289854223,0.060454804998110324,0.9944938649149502
58,7.697142857142858,97.57142857142857,0.01799805834889412,0.07492440273499061,1.0043503685909159
59,8.549999999999999,105.07692307692308,0.006547413834863726,0.05646002074183129,0.9829553856569178
60,8.979999999999997,91.06666666666666,-0.04805256752982078,0.08910927957142978,0.8895296962822185
61,7.457999999999994,136.6,-0.033021160346620226,0.07183955168105005,0.9775414659696466
62,7.8599999999999834,151.77777777777777,-0.009947131247506203,0.06939737075556289,0.9436520241639194
63,8.027142857142865,97.57142857142857,-0.007634769933407798,0.07734694868764456,0.910782038288958
64,9.078333333333326,75.88888888888889,-0.019313182859845898,0.0926443464396631,0.8700328854953542
65,8.843076923076916,105.07692307692308,0.011855219295659266,0.07617984372465049,0.8392334387582892
66,7.914999999999998,113.83333333333333,-0.04377697393818594,0.07180343053358443,0.9656829912872875
67,8.499230769230774,105.07692307692308,-0.009880799252320738,0.10026519986636498,0.8407262213089887
68,9.485000000000001,113.83333333333333,-0.06453165341415168,0.06408967148950871,0.8107335979447645
69,8.504999999999995,85.375,-0.023669814752579173,0.08523543447475224,0.9089334405520383
70,8.443846153846154,105.07692307692308,0.00559149423668928,0.09175984597052722,0.796803000218728
71,9.287142857142854,97.57142857142857,0.019008411532815767,0.07217581833110136,0.7743785482119111
72,8.709230769230764,105.07692307692308,0.005898418110411833,0.06185802911386418,0.7628337451640297
73,8.011764705882356,80.3529411764706,-0.029951693592866993,0.07375773519058437,0.7633436966468307
74,7.8952941176470635,80.3529411764706,-0.026123869150657866,0.06389076050425715,0.7928794482175041
75,8.103529411764708,80.3529411764706,0.031133122098467806,0.07201660583343576,0.747574603294625
76,6.877499999999993,113.83333333333333,0.009369724039810108,0.05500623503672507,0.8826031614752377
77,9.091764705882351,80.3529411764706,-0.01966556171914015,0.07568006223985269,0.6761779769816819
78,8.840625000000001,85.375,-0.016564412343808833,0.06771596033564385,0.713224520906806
