update,mean_episode_reward,mean_episode_length,policy_loss,value_loss,entropy
1,-1.4614285714285684,195.14285714285714,-0.0043670302222702,0.01772392984233139,1.5061791276230532
2,-1.2899999999999938,195.14285714285714,0.0051134053467060715,0.03227392727721428,1.4791190396336948
3,-1.0157142857142838,195.14285714285714,0.008037654333747923,0.026341259615197916,1.4733892872053034
4,-1.3799999999999923,195.14285714285714,0.003169263192616841,0.02028278531446738,1.4603774161899792
5,0.647142857142868,195.14285714285714,0.005759876940454192,0.0841555383436464,1.4123553440851324
6,-1.8085714285714283,195.14285714285714,0.005856835968135034,0.0135631796000887,1.4546654575011309
7,-0.9342857142857064,195.14285714285714,0.0058783304617356725,0.041415874117399866,1.4782427444177515
8,0.0514285714285752,195.14285714285714,0.006766398382537505,0.04166054367498659,1.473445185843636
9,1.2300000000000002,170.75,0.0013207871781881241,0.05539860970491324,1.4549264311790466
10,2.44500000000001,170.75,-0.008302629213122761,0.10636200753095396,1.4312319124446196
11,2.7557142857142902,195.14285714285714,0.00021489185061963166,0.09455245749696213,1.4385632504435146
12,2.456250000000011,170.75,0.00558381707078832,0.08849993184883394,1.4257168594528646
13,1.0757142857142903,195.14285714285714,0.008569161996574086,0.07972404542242122,1.3998896356891184
14,1.7362500000000045,170.75,-0.009770135614363587,0.07184755205697216,1.362235491766649
15,-0.7114285714285719,195.14285714285714,-0.005507908994331956,0.030692438798723742,1.3532807967242073
16,0.5324999999999986,170.75,-0.019552855492186022,0.047409156111397725,1.3488369408775778
17,-0.08142857142856284,195.14285714285714,-0.008293547068366451,0.06295484381125253,1.3627718353972715
18,1.2900000000000105,195.14285714285714,0.0028963170069105483,0.08245676661403302,1.30343961891006
19,3.900000000000019,195.14285714285714,-0.031073722509009874,0.15850644712062442,1.3191282258314245
20,1.51875,170.75,0.0010730949819416685,0.07800611209891298,1.3275636364431942
21,0.025714285714291622,195.14285714285714,0.004991770468597465,0.07376739010621403,1.3218572350109326
22,3.7012500000000004,170.75,0.00930573876864989,0.12700004566132145,1.3075483003083397
23,4.005000000000002,170.75,-0.001893556642565219,0.12718194831327043,1.2725012337460238
24,3.8790000000000076,136.6,-0.037696955109234244,0.15239537970217712,1.2674034027492298
