update,mean_episode_reward,mean_episode_length,policy_loss,value_loss,entropy
1,0.4821875000000001,198.625,-0.005122808885062113,0.012460659083444625,1.4321290757507086
2,0.6031428571428572,197.97142857142856,-0.004298603715142235,0.015532598496065475,1.426298888400197
3,0.7875675675675676,195.43243243243242,0.01814393512219848,0.02847389990604236,1.4250216554192936
4,0.7303030303030303,196.72727272727272,-0.004853802463912871,0.018289534200448543,1.4188581556081772
5,1.3361111111111112,193.05555555555554,-0.026152759584981727,0.03713529274083318,1.3920779193148893
6,1.0715625,199.78125,-0.00718984508421272,0.0309674562595319,1.3326873369514942
7,2.091999999999999,193.96666666666667,-0.010193112073466182,0.05204388790298253,1.3154644574970007
8,2.433666666666666,189.26666666666668,-0.006935895755304955,0.047590354923158884,1.2850277479737997
9,2.7889999999999993,178.7,-0.006935334298759699,0.057146873499732465,1.2378264367580414
10,2.5149999999999983,179.96428571428572,-0.007105305921868421,0.05218832072569057,1.2076179403811693
11,3.682692307692305,191.5,-0.007356749185419176,0.06554934987798333,1.1689128037542105
12,3.1863999999999972,192.0,-0.0053052971852594055,0.05306851537898183,1.1345410142093897
13,3.1434615384615365,174.8846153846154,-0.00761768693337217,0.05486566515173763,1.0877537354826927
14,4.1121153846153815,176.26923076923077,-0.046848277492886954,0.067820646423463,1.0527120846159317
15,4.24020833333333,176.0,-0.016844646320404374,0.06478863901707775,1.0063438284046509
16,4.468181818181814,182.63636363636363,-0.007725400471827015,0.05376100930152461,0.9830506136640906
17,4.1660869565217356,177.56521739130434,-0.005148173971974757,0.05081555916694924,0.9359889747574925
18,4.858199999999996,153.32,-0.07554964921163286,0.07416705731542178,0.9295102804899216
19,5.2868181818181785,170.22727272727272,-0.00616787544277031,0.07936932949814945,0.8836403544992208
20,5.416999999999996,150.76,-0.03476254626944223,0.06016740550780121,0.8718563546152676
21,5.540526315789466,177.3684210526316,-0.005341514020983595,0.06762599642388523,0.8433552337810397
22,5.573499999999993,162.45,-0.005878898551600287,0.06274510326329619,0.8285586657002568
23,5.65428571428571,153.76190476190476,0.02211551207994275,0.0757138545054391,0.7923573851585388
24,6.971428571428566,139.23809523809524,-0.006318887499219272,0.08436621725559235,0.7939369678497314
25,6.420624999999995,144.79166666666666,-0.1208018237752292,0.08643245329970822,0.7457486395450199
26,6.20477272727272,135.0,0.01861098169020432,0.09257925467510872,0.7560828722575131
27,6.842380952380948,151.04761904761904,-0.004180388663371559,0.07882609235821292,0.7544137490913272
28,6.932708333333326,133.0,0.008280897047370672,0.08194020252181765,0.740141255014083
29,5.510652173913038,137.82608695652175,-0.07310158001286361,0.06694119775441804,0.7006663737051627
30,6.724545454545452,131.45454545454547,-0.00482675306557212,0.06030722294235602,0.660804389975965
31,7.473599999999997,113.52,-0.005273647901049117,0.07575549825560302,0.6290769008919597
32,7.0446296296296245,98.51851851851852,-0.016360588645672098,0.07203882641967058,0.6659568171290791
