update,mean_episode_reward,mean_episode_length,policy_loss,value_loss,entropy
1,0.4417241379310349,194.0344827586207,-0.004255051375366747,0.04809117651893757,1.386806171387434
2,0.2960606060606061,198.84848484848484,-0.005657851630530786,0.03734574584814254,1.3761492911726236
3,0.37911764705882395,199.7941176470588,-0.0038282783643808216,0.04998961486853659,1.325611423701048
4,0.4596875,190.9375,-0.05312486285316374,0.058500134226907155,1.3311550056233126
5,0.62625,194.75,-0.0036277035833336413,0.050565310375532135,1.3170930575579405
6,0.43140625000000005,194.84375,0.010105259442592369,0.03469327692394419,1.2858138382434845
7,0.7875000000000001,196.6875,-0.0047514829493593425,0.054558743606321514,1.2978429645299911
8,1.0880357142857147,196.25,0.014837166260215728,0.08790694673627834,1.286354140323751
9,0.8677419354838709,193.93548387096774,-0.005508231712155975,0.09111092396778986,1.2592491935938597
10,0.553103448275862,187.6206896551724,-0.005366402925574221,0.03702631714986637,1.2712666410952806
11,1.5948148148148147,196.1851851851852,-0.003955503198085353,0.10737796511966735,1.2001279201358557
12,1.4443478260869564,192.52173913043478,-0.005486651665705722,0.06987981928978115,1.1882478296756744
13,1.6765217391304346,187.43478260869566,-0.0076038207043893635,0.08837943495018408,1.1527386046946049
14,2.850869565217391,193.04347826086956,-0.006879593074486098,0.1806227255763267,1.1135352183790768
15,1.983518518518518,186.62962962962962,-0.040203247890424204,0.13294632748276106,1.1201233372968786
16,2.802399999999999,189.28,-0.006391340364643838,0.18923671019729227,1.1092920303344727
17,2.073076923076923,184.30769230769232,-0.004873673795373179,0.11792631086427718,1.0251289578154683
18,1.4237499999999998,185.04166666666666,-0.006174231777549721,0.07996791851473972,1.0298886774107814
19,2.876956521739129,187.91304347826087,-0.004752853201352991,0.15144061984028667,0.9991307454183698
20,2.642962962962962,190.07407407407408,-0.00556038151262328,0.1926641862373799,1.033604527823627
21,3.3026086956521725,180.52173913043478,-0.022787707364734483,0.15225308321361594,0.9521005995133344
22,3.9771428571428555,176.71428571428572,-0.006195477064466104,0.16817666194401681,0.9936616085469723
23,3.7887499999999985,173.08333333333334,-0.004552308862912469,0.24832267849706113,0.8624422829598188
24,3.285277777777776,183.77777777777777,-0.04289087039240472,0.164627430618138,0.7977649718523026
25,4.886086956521738,156.08695652173913,-0.00956844987676424,0.2404666660243974,0.865316200782271
26,4.443181818181816,164.04545454545453,-0.004900959458609577,0.1838224541861564,0.8509470131248236
27,5.290249999999997,176.9,0.01204711658304886,0.2357006900026189,0.8496223951087278
28,4.453260869565216,176.34782608695653,-0.09472234609454651,0.2605280738104792,0.8851451663409963
29,3.9770454545454523,169.04545454545453,0.0405684035983594,0.15631854844019366,0.8823495778967353
30,4.989523809523807,164.42857142857142,-0.006144556056824513,0.20028959796763957,0.8800236945971847
31,4.913571428571425,175.9047619047619,0.01961072111118804,0.22187957360737903,0.8505629055640277
32,5.4602083333333296,152.66666666666666,0.0003423065508661025,0.2602778069798232,0.8313712179660797
33,5.181999999999994,175.35,-0.0032219223503489047,0.21805003681220114,0.7598378229886293
34,5.075749999999996,155.0,-0.06102625864064869,0.25820847732179303,0.7075658694786184
35,5.3299999999999965,167.23529411764707,-0.005123354872921482,0.1973297914955765,0.733108046464622
36,5.461052631578944,160.68421052631578,-0.003098179178778082,0.19495719438418746,0.7005884824320674
37,4.955714285714285,158.23809523809524,-0.03571539803627221,0.25451314098694744,0.6978539590011624
38,4.8173684210526275,176.89473684210526,-0.003857410112686921,0.2396754517685622,0.6665207697078586
39,4.9012499999999966,157.55,0.016763406898141566,0.18402425860917634,0.689360813182943
40,5.469736842105262,169.8421052631579,0.009919789626591784,0.251126875032616,0.7329438363804537
41,6.282619047619045,150.04761904761904,0.011271799428333692,0.25429512867156195,0.7430517743615543
42,5.715952380952377,149.14285714285714,-0.00740326802684542,0.2126375121776672,0.690369396306136
43,5.551304347826084,158.6086956521739,-0.005718413973227143,0.29173693829216063,0.6610381845384836
44,4.267249999999999,144.95,0.022010697154602146,0.22245132296195472,0.5628652186954722
45,5.6923684210526275,167.31578947368422,0.010159728124135119,0.234994665844544,0.6869699549587334
